Entry No_;G_L Account No_;Posting Date;Document Type;Amount;Global Dimension 1 Code;Source Code;System-Created Entry;Prior-Year Entry;Job No_;Quantity;VAT Amount;Business Unit Code;Reason Code;Gen_ Posting Type;Gen_ Bus_ Posting Group;Bal_ Account Type;Transaction No_;Debit Amount;Credit Amount;Document Date;Source Type;Tax Area Code;Tax Liable;Tax Group Code;Use Tax;VAT Bus_ Posting Group;VAT Prod_ Posting Group;Additional-Currency Amount;Add_-Currency Debit Amount;Add_-Currency Credit Amount;Close Income Statement Dim_ ID;IC Partner Code;Reversed;Reversed by Entry No_;Reversed Entry No_;Dimension Set ID;Prod_ Order No_;FA Entry Type;FA Entry No_;New G_L Account No_;Old G_L Account No_;Updated;Period Trans_ No_;Cost Entry No_;Description_
612;280000000;26/11/2019;0;-2986,15;;;0;0;;0;0;;;0;;0;5;0;2986,15;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
55515;280000000;01/01/2021;0;13742,25;;Diario general 2;0;0;;0;0;;;0;;0;9693;13742,25;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
55517;280000000;01/01/2021;0;3438,61;;Diario general 2;0;0;;0;0;;;0;;0;9693;3438,61;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83351;280000000;01/01/2022;0;2986,15;;Diario Car.;0;0;;0;0;;;0;;0;14666;2986,15;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
119861;280000000;01/01/2024;0;-8674,16;;Diario general 2;0;0;;0;0;;;0;;0;21289;0;8674,16;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83352;280300000;01/01/2022;0;-824,66;;Diario Car.;0;0;;0;0;;;0;;0;14666;0;824,66;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83353;280600000;01/01/2022;0;-1950,92;;Diario Car.;0;0;;0;0;;;0;;0;14666;0;1950,92;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83354;280600000;01/01/2022;0;-210,57;;Diario Car.;0;0;;0;0;;;0;;0;14666;0;210,57;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
613;281000000;26/11/2019;0;-157438,17;;;0;0;;0;0;;;0;;0;5;0;157438,17;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83355;281000000;01/01/2022;0;157438,17;;Diario Car.;0;0;;0;0;;;0;;0;14667;157438,17;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83356;281100000;01/01/2022;0;-8950,9;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;8950,9;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83357;281300000;01/01/2022;0;-42272,77;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;42272,77;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83358;281400000;01/01/2022;0;-2410,22;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;2410,22;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83359;281500000;01/01/2022;0;-1951,06;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;1951,06;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83360;281600000;01/01/2022;0;-4128,08;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;4128,08;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83361;281700000;01/01/2022;0;-3752,5;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;3752,5;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
83362;281800000;01/01/2022;0;-93972,64;;Diario Car.;0;0;;0;0;;;0;;0;14667;0;93972,64;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
614;300000000;26/11/2019;0;105000;;;0;0;;0;0;;;0;;0;5;105000;0;00:00,0;0;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
3372;400000000;01/10/2019;2;-79,89;;Compras;1;0;;0;0;;;0;;0;581;0;79,89;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
2621;400000000;25/11/2019;2;-857,05;;Compras;1;0;;0;0;;;0;;0;410;0;857,05;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
18495;400000000;26/11/2019;0;-866,64;;Liquidación compras;1;0;;0;0;;;0;;0;3260;0;866,64;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5510;400000000;26/11/2019;1;851,94;;Diario Car.;1;0;;0;0;;;0;;3;1019;851,94;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5518;400000000;26/11/2019;1;1446,98;;Diario Car.;1;0;;0;0;;;0;;3;1019;1446,98;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5520;400000000;26/11/2019;1;25,52;;Diario Car.;1;0;;0;0;;;0;;3;1019;25,52;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5522;400000000;26/11/2019;1;1056,38;;Diario Car.;1;0;;0;0;;;0;;3;1019;1056,38;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5526;400000000;26/11/2019;1;269,51;;Diario Car.;1;0;;0;0;;;0;;3;1019;269,51;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5528;400000000;26/11/2019;1;68,61;;Diario Car.;1;0;;0;0;;;0;;3;1019;68,61;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
5530;400000000;26/11/2019;1;1364,19;;Diario Car.;1;0;;0;0;;;0;;3;1019;1364,19;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
18494;400000000;26/11/2019;0;866,64;;Liquidación compras;1;0;;0;0;;;0;;0;3260;866,64;0;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
422;400000000;26/11/2019;2;-532,21;;;1;0;;0;0;;;0;;0;5;0;532,21;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
423;400000000;26/11/2019;2;-584,09;;;1;0;;0;0;;;0;;0;5;0;584,09;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
424;400000000;26/11/2019;2;-1364,19;;;1;0;;0;0;;;0;;0;5;0;1364,19;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
425;400000000;26/11/2019;2;-1534,66;;;1;0;;0;0;;;0;;0;5;0;1534,66;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
426;400000000;26/11/2019;2;-108,97;;;1;0;;0;0;;;0;;0;5;0;108,97;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
427;400000000;26/11/2019;2;-549,28;;;1;0;;0;0;;;0;;0;5;0;549,28;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
428;400000000;26/11/2019;2;-403,2;;;1;0;;0;0;;;0;;0;5;0;403,2;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
429;400000000;26/11/2019;2;-1141;;;1;0;;0;0;;;0;;0;5;0;1141;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
430;400000000;26/11/2019;2;-323,96;;;1;0;;0;0;;;0;;0;5;0;323,96;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
431;400000000;26/11/2019;2;-147,15;;;1;0;;0;0;;;0;;0;5;0;147,15;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
432;400000000;26/11/2019;2;-308,05;;;1;0;;0;0;;;0;;0;5;0;308,05;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
434;400000000;26/11/2019;2;-469,17;;;1;0;;0;0;;;0;;0;5;0;469,17;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
435;400000000;26/11/2019;2;-342,48;;;1;0;;0;0;;;0;;0;5;0;342,48;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
438;400000000;26/11/2019;2;-53,09;;;1;0;;0;0;;;0;;0;5;0;53,09;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
440;400000000;26/11/2019;2;-15469,96;;;1;0;;0;0;;;0;;0;5;0;15469,96;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
441;400000000;26/11/2019;2;-150,8;;;1;0;;0;0;;;0;;0;5;0;150,8;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
442;400000000;26/11/2019;2;-982,41;;;1;0;;0;0;;;0;;0;5;0;982,41;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
443;400000000;26/11/2019;2;-851,94;;;1;0;;0;0;;;0;;0;5;0;851,94;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
444;400000000;26/11/2019;2;-1380,09;;;1;0;;0;0;;;0;;0;5;0;1380,09;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
445;400000000;26/11/2019;2;-16,15;;;1;0;;0;0;;;0;;0;5;0;16,15;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
446;400000000;26/11/2019;2;-1501,03;;;1;0;;0;0;;;0;;0;5;0;1501,03;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
447;400000000;26/11/2019;2;-3186,86;;;1;0;;0;0;;;0;;0;5;0;3186,86;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
448;400000000;26/11/2019;2;-603,2;;;1;0;;0;0;;;0;;0;5;0;603,2;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
449;400000000;26/11/2019;2;-199,98;;;1;0;;0;0;;;0;;0;5;0;199,98;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
450;400000000;26/11/2019;2;-618,34;;;1;0;;0;0;;;0;;0;5;0;618,34;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
451;400000000;26/11/2019;2;-48,49;;;1;0;;0;0;;;0;;0;5;0;48,49;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
452;400000000;26/11/2019;2;-2172,11;;;1;0;;0;0;;;0;;0;5;0;2172,11;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
453;400000000;26/11/2019;2;-30,9;;;1;0;;0;0;;;0;;0;5;0;30,9;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
454;400000000;26/11/2019;2;-351,16;;;1;0;;0;0;;;0;;0;5;0;351,16;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
455;400000000;26/11/2019;2;-1343,63;;;1;0;;0;0;;;0;;0;5;0;1343,63;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
456;400000000;26/11/2019;2;-103,37;;;1;0;;0;0;;;0;;0;5;0;103,37;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
457;400000000;26/11/2019;2;-1201,87;;;1;0;;0;0;;;0;;0;5;0;1201,87;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
458;400000000;26/11/2019;2;-1925,63;;;1;0;;0;0;;;0;;0;5;0;1925,63;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
459;400000000;26/11/2019;2;-918,72;;;1;0;;0;0;;;0;;0;5;0;918,72;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
460;400000000;26/11/2019;2;-1869,87;;;1;0;;0;0;;;0;;0;5;0;1869,87;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
461;400000000;26/11/2019;2;-1446,98;;;1;0;;0;0;;;0;;0;5;0;1446,98;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
462;400000000;26/11/2019;2;-1446,98;;;1;0;;0;0;;;0;;0;5;0;1446,98;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
463;400000000;26/11/2019;2;-1578,86;;;1;0;;0;0;;;0;;0;5;0;1578,86;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
464;400000000;26/11/2019;2;-254,41;;;1;0;;0;0;;;0;;0;5;0;254,41;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
465;400000000;26/11/2019;2;-2205,64;;;1;0;;0;0;;;0;;0;5;0;2205,64;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
467;400000000;26/11/2019;2;-751,56;;;1;0;;0;0;;;0;;0;5;0;751,56;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
468;400000000;26/11/2019;2;-2985,41;;;1;0;;0;0;;;0;;0;5;0;2985,41;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
469;400000000;26/11/2019;2;-2971,46;;;1;0;;0;0;;;0;;0;5;0;2971,46;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
470;400000000;26/11/2019;2;-198,42;;;1;0;;0;0;;;0;;0;5;0;198,42;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
471;400000000;26/11/2019;2;-642,06;;;1;0;;0;0;;;0;;0;5;0;642,06;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
472;400000000;26/11/2019;2;-751,87;;;1;0;;0;0;;;0;;0;5;0;751,87;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
473;400000000;26/11/2019;2;-5413,34;;;1;0;;0;0;;;0;;0;5;0;5413,34;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
474;400000000;26/11/2019;2;-2282,8;;;1;0;;0;0;;;0;;0;5;0;2282,8;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
476;400000000;26/11/2019;2;-2017,46;;;1;0;;0;0;;;0;;0;5;0;2017,46;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
477;400000000;26/11/2019;2;-4832,51;;;1;0;;0;0;;;0;;0;5;0;4832,51;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
478;400000000;26/11/2019;2;-25,52;;;1;0;;0;0;;;0;;0;5;0;25,52;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
479;400000000;26/11/2019;2;-2,27;;;1;0;;0;0;;;0;;0;5;0;2,27;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
480;400000000;26/11/2019;2;-715,6;;;1;0;;0;0;;;0;;0;5;0;715,6;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
481;400000000;26/11/2019;2;-264,77;;;1;0;;0;0;;;0;;0;5;0;264,77;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
482;400000000;26/11/2019;2;-494,45;;;1;0;;0;0;;;0;;0;5;0;494,45;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
483;400000000;26/11/2019;2;-2126,26;;;1;0;;0;0;;;0;;0;5;0;2126,26;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
485;400000000;26/11/2019;2;-1056,38;;;1;0;;0;0;;;0;;0;5;0;1056,38;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
488;400000000;26/11/2019;2;-171,91;;;1;0;;0;0;;;0;;0;5;0;171,91;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
489;400000000;26/11/2019;2;-449,72;;;1;0;;0;0;;;0;;0;5;0;449,72;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
490;400000000;26/11/2019;2;-239,23;;;1;0;;0;0;;;0;;0;5;0;239,23;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
491;400000000;26/11/2019;2;-1220,78;;;1;0;;0;0;;;0;;0;5;0;1220,78;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
492;400000000;26/11/2019;2;-18,34;;;1;0;;0;0;;;0;;0;5;0;18,34;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
494;400000000;26/11/2019;2;-56,42;;;1;0;;0;0;;;0;;0;5;0;56,42;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
495;400000000;26/11/2019;2;-120,05;;;1;0;;0;0;;;0;;0;5;0;120,05;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
496;400000000;26/11/2019;2;-283,22;;;1;0;;0;0;;;0;;0;5;0;283,22;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
497;400000000;26/11/2019;2;-68,61;;;1;0;;0;0;;;0;;0;5;0;68,61;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
498;400000000;26/11/2019;2;-154,12;;;1;0;;0;0;;;0;;0;5;0;154,12;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
499;400000000;26/11/2019;2;-269,51;;;1;0;;0;0;;;0;;0;5;0;269,51;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
500;400000000;26/11/2019;2;-117,9;;;1;0;;0;0;;;0;;0;5;0;117,9;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
501;400000000;26/11/2019;2;-1143,92;;;1;0;;0;0;;;0;;0;5;0;1143,92;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
502;400000000;26/11/2019;2;-1556,55;;;1;0;;0;0;;;0;;0;5;0;1556,55;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
504;400000000;26/11/2019;2;-13,03;;;1;0;;0;0;;;0;;0;5;0;13,03;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
505;400000000;26/11/2019;2;-397,83;;;1;0;;0;0;;;0;;0;5;0;397,83;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
506;400000000;26/11/2019;2;-1075,32;;;1;0;;0;0;;;0;;0;5;0;1075,32;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
507;400000000;26/11/2019;2;-207,32;;;1;0;;0;0;;;0;;0;5;0;207,32;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
508;400000000;26/11/2019;2;-125,69;;;1;0;;0;0;;;0;;0;5;0;125,69;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
510;400000000;26/11/2019;2;-55,6;;;1;0;;0;0;;;0;;0;5;0;55,6;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
511;400000000;26/11/2019;2;-91,54;;;1;0;;0;0;;;0;;0;5;0;91,54;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
512;400000000;26/11/2019;2;-164,96;;;1;0;;0;0;;;0;;0;5;0;164,96;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
513;400000000;26/11/2019;2;-437;;;1;0;;0;0;;;0;;0;5;0;437;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
514;400000000;26/11/2019;2;-527,56;;;1;0;;0;0;;;0;;0;5;0;527,56;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
515;400000000;26/11/2019;2;-411,8;;;1;0;;0;0;;;0;;0;5;0;411,8;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
516;400000000;26/11/2019;2;-371,2;;;1;0;;0;0;;;0;;0;5;0;371,2;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
517;400000000;26/11/2019;2;-6792,59;;;1;0;;0;0;;;0;;0;5;0;6792,59;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
518;400000000;26/11/2019;2;-327,54;;;1;0;;0;0;;;0;;0;5;0;327,54;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
519;400000000;26/11/2019;2;-4913,05;;;1;0;;0;0;;;0;;0;5;0;4913,05;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
520;400000000;26/11/2019;2;-2449,92;;;1;0;;0;0;;;0;;0;5;0;2449,92;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
525;400000000;26/11/2019;2;-2523,16;;;1;0;;0;0;;;0;;0;5;0;2523,16;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
528;400000000;26/11/2019;2;-1063,5;;;1;0;;0;0;;;0;;0;5;0;1063,5;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
529;400000000;26/11/2019;2;-575,14;;;1;0;;0;0;;;0;;0;5;0;575,14;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
530;400000000;26/11/2019;2;-1002,89;;;1;0;;0;0;;;0;;0;5;0;1002,89;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
533;400000000;26/11/2019;2;-1300,42;;;1;0;;0;0;;;0;;0;5;0;1300,42;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
535;400000000;26/11/2019;2;-371,26;;;1;0;;0;0;;;0;;0;5;0;371,26;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
536;400000000;26/11/2019;2;-710,22;;;1;0;;0;0;;;0;;0;5;0;710,22;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
537;400000000;26/11/2019;2;-160,92;;;1;0;;0;0;;;0;;0;5;0;160,92;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
538;400000000;26/11/2019;2;-482,61;;;1;0;;0;0;;;0;;0;5;0;482,61;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
539;400000000;26/11/2019;2;-420,34;;;1;0;;0;0;;;0;;0;5;0;420,34;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
540;400000000;26/11/2019;2;-1742,63;;;1;0;;0;0;;;0;;0;5;0;1742,63;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
541;400000000;26/11/2019;2;-575,89;;;1;0;;0;0;;;0;;0;5;0;575,89;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
542;400000000;26/11/2019;2;-164,3;;;1;0;;0;0;;;0;;0;5;0;164,3;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
543;400000000;26/11/2019;2;-1463,49;;;1;0;;0;0;;;0;;0;5;0;1463,49;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
544;400000000;26/11/2019;2;-165,25;;;1;0;;0;0;;;0;;0;5;0;165,25;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
545;400000000;26/11/2019;2;-473,54;;;1;0;;0;0;;;0;;0;5;0;473,54;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
546;400000000;26/11/2019;2;-576,13;;;1;0;;0;0;;;0;;0;5;0;576,13;00:00,0;2;;0;;0;;;0;0;0;0;;0;0;0;0;;0;0;;;0;0;0;Descrip*******************
